grid,velocity,eField,T,density,X_H2,X_O2,X_H2O,X_CH4,X_CO,X_CO2,X_N2,X_H,X_O,X_OH,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO,X_HCO+,X_H3O+,X_E
0.02126953125,2.332271289259072,-809.04905191062,1771.9576611620466,0.18300180157545842,0.017078763979431272,0.04451977806956595,0.15262690530897807,0.003346293070020541,0.04574910339629252,0.03677924015343563,0.6900580980706482,0.0037059292952251275,0.0012217445814259491,0.0031475378889200658,5.151084744379921e-05,6.749525849900682e-07,1.0474258029703426e-06,4.1862551824401966e-06,3.565147105210871e-05,3.883707697875698e-06,0.0009539819849094266,3.630389584790637e-05,0.0003480471795238035,4.773893431012569e-06,1.0454085226165697e-06,1.4656771074381384e-05,1.5158132779802278e-07,7.503199407574482e-05,7.069554353054652e-06,0.00011876141718857699,3.4417282568201583e-06,1.877257950077131e-05,6.3614799485529834e-06,5.321743847984198e-05,2.929081111779275e-07,9.682078507402121e-08,3.683270407150697e-08,3.258960892737739e-08,3.898427604926379e-08,5.149777371382216e-09,1.2758926655160097e-05,5.015799419783219e-09,7.007146634695555e-08,9.696747573906895e-09,4.926798045315806e-09,3.1197321892857327e-06,1.9667783724040835e-09,6.03418502550027e-09,6.279170081942566e-08,4.453005043435694e-09,4.414501475657754e-07,3.922194752071902e-08,0.0,1.1428355302538335e-08,6.855076165933764e-08,6.103322349037865e-07,1.026084086982651e-05,3.4369082512476286e-12,2.8080555177334234e-08,2.7810955176731977e-08
0.021275390625,2.3446865897658915,-684.622463835152,1781.548966566424,0.18203279259584967,0.016835425316148078,0.042934569230298314,0.15370100355093655,0.002889890726094411,0.04563603696726862,0.03768077847883662,0.6901896765246148,0.003870991798631026,0.0013168097319563388,0.0033591456488598283,4.6473038323232866e-05,6.280533567335127e-07,1.1288140874708866e-06,4.204092785023019e-06,3.3659876764008404e-05,3.7025356657464654e-06,0.0008526428961426229,3.457631709756189e-05,0.00031581153424552097,4.528019917135366e-06,8.802614294848319e-07,1.2672905640531352e-05,1.5222324687263713e-07,6.90907861639483e-05,6.422519613779997e-06,0.00010143759872252541,2.672465466545688e-06,1.3948712353165617e-05,6.095750790514261e-06,4.8198375403930355e-05,2.829358208474287e-07,1.0194108082164353e-07,3.773644015514852e-08,3.226234640277989e-08,3.764437365397594e-08,5.422889282874968e-09,1.3105338677830747e-05,4.648040069292098e-09,7.197667602333576e-08,9.841218927547388e-09,5.325317602802822e-09,3.106169565318601e-06,1.812918842891724e-09,5.842885021302221e-09,6.063524142280194e-08,4.604725772245685e-09,4.3248911363021e-07,4.058840229779025e-08,0.0,8.121474791361359e-09,4.513835148978521e-08,5.340566325769622e-07,8.753044622901657e-06,3.703693976267305e-12,2.8974898768475406e-08,2.869372068515729e-08
0.021281249999999998,2.3560875726480353,-557.3265424849411,1790.407606476604,0.18115194556093078,0.01658682999377518,0.0414334337616655,0.15469619449631594,0.002485994759300127,0.04546311395185502,0.0385752836441813,0.6903270559643435,0.00403217421503045,0.001413743737299702,0.003571325661803812,4.182327646895868e-05,5.862427483027995e-07,1.1960088015133012e-06,4.163321970110802e-06,3.1448303134164615e-05,3.492191129913544e-06,0.0007568124249523518,3.262738234982277e-05,0.0002848891461469464,4.252763645367526e-06,7.394318686465852e-07,1.0915946248916455e-05,1.5059632398035777e-07,6.303002324976336e-05,5.76379634523907e-06,8.591103133242343e-05,2.0498627207420143e-06,1.0261735625996575e-05,5.780335123006567e-06,4.3350801663551836e-05,2.703027290667164e-07,1.060265092293855e-07,3.8475473368613877e-08,3.1821132511012125e-08,3.626329790854637e-08,5.690651773752494e-09,1.3449964599792983e-05,4.329033534874078e-09,7.387356591572287e-08,9.954561236741122e-09,5.69747632719041e-09,3.0808043492469726e-06,1.6442942458392985e-09,5.595727511262806e-09,5.824547576796244e-08,4.7347845672846915e-09,4.224517346847243e-07,4.1753069000548866e-08,0.0,5.6679559013128794e-09,2.931759783317383e-08,4.631245080900702e-07,7.400244066562844e-06,3.921714832532024e-12,2.9747521627295077e-08,2.945854283945965e-08
0.021287109374999995,2.3665327710820656,-428.84156510773687,1798.576034503549,0.1803523927124687,0.016335091410558555,0.04001470147534365,0.15561558316121507,0.002130470322414315,0.045234556555106026,0.03946149316033022,0.6904694731580592,0.004188853164716769,0.001511824291286283,0.003782707840102749,3.7571523633879234e-05,5.4922898525384e-07,1.246513592506774e-06,4.067614680324106e-06,2.9087077808591518e-05,3.259914997308873e-06,0.0006673227949032149,3.0508516886241674e-05,0.00025548558517836015,3.956295024412292e-06,6.200114128579676e-07,9.367629235123315e-06,1.46837730148379e-07,5.697897260717958e-05,5.112112963645992e-06,7.216922684399352e-05,1.5538846102406502e-06,7.477606553809063e-06,5.425081070007569e-06,3.8726808237406725e-05,2.554304278389175e-07,1.0898760244987951e-07,3.90407162446034e-08,3.127391875213365e-08,3.4851921826838654e-08,5.951874389931639e-09,1.3791731214828013e-05,4.0546702979263795e-09,7.575728546003925e-08,1.0035120926084966e-08,6.035688349519446e-09,3.0440032606107776e-06,1.468398655516747e-09,5.302010010664878e-09,5.565968037314783e-08,4.8411753516689715e-09,4.1145448448104235e-07,4.2698445931042505e-08,0.0,3.887152152975853e-09,1.87928216946425e-08,3.9807627085541185e-07,6.202406559056439e-06,4.082008491969079e-12,3.03860168433794e-08,3.009311360997882e-08
0.021292968749999995,2.3760845405308313,-300.80987613249874,1806.0994313258202,0.17962738295572808,0.01608227051757573,0.03867628063122026,0.1564625750796017,0.0018191442446169558,0.044955004851780785,0.040338184650182525,0.6906161868016824,0.004340485536447571,0.001610297972809203,0.003991967492876858,3.371791949055695e-05,5.167166375104856e-07,1.27869772231317e-06,3.922847396139702e-06,2.664432343572868e-05,3.0130245724530178e-06,0.0005847239270062592,2.827308106393946e-05,0.00022777324570684616,3.6467207763763377e-06,5.191938757181392e-07,8.009761964999628e-06,1.411778485137438e-07,5.1053812598635015e-05,4.483233534879848e-06,6.015169298459719e-05,1.1647093073257388e-06,5.39944567197261e-06,5.040524856794418e-06,3.4367646654512575e-05,2.388013682014372e-07,1.1078379345266783e-07,3.942687767970167e-08,3.0630104055845726e-08,3.342093931605938e-08,6.205524913323901e-09,1.4129609311098876e-05,3.8208909040993465e-09,7.762273379438493e-08,1.008191321299227e-08,6.333584194192402e-09,2.9963602975980956e-06,1.2921213332066447e-09,4.971953071797141e-09,5.2917378671806604e-08,4.922476033532596e-09,3.996217868704392e-07,4.3412379358978205e-08,0.0,2.621472432150298e-09,1.1895376340361816e-08,3.39218899130338e-07,5.1550727885966915e-06,4.178724759989771e-12,3.088147409821911e-08,3.058847743108218e-08
0.021298828124999995,2.3848076732715797,-174.78307249060413,1813.0246937628035,0.1789703431772333,0.015830334093998696,0.03741571922781351,0.15724080283538527,0.0015478859684937205,0.04462939748966736,0.041204186926165745,0.6907664838774173,0.004486610131620951,0.0017084030280543798,0.004197857182978998,3.025407854318265e-05,4.88389059645872e-07,1.2918762168677897e-06,3.736545254045466e-06,2.418283664065456e-05,2.758535376578718e-06,0.0005093071549230598,2.59738172208596e-05,0.00020188625318880708,3.3317146038627754e-06,4.3436425775418375e-07,6.8245340966289e-06,1.3391737380946698e-07,4.53536507466806e-05,3.889568593034732e-06,4.97606866912336e-05,8.636970583938146e-07,3.8652646570265715e-06,4.637333818182268e-06,3.0303614583553595e-05,2.209280432301626e-07,1.1142264462689641e-07,3.9632550836538034e-08,2.9900184612857145e-08,3.1980660112383495e-08,6.450733409702882e-09,1.4462635954428895e-05,3.6237142232500905e-09,7.946464262697244e-08,1.0094655913389286e-08,6.5862657999446605e-09,2.9386656564239568e-06,1.1213294149769106e-09,4.616110626584595e-09,5.005904270893195e-08,4.977888433587652e-09,3.8708278031889633e-07,4.3888402539510513e-08,0.0,1.7397256341975856e-09,7.4393732559604355e-09,2.866445195273252e-07,4.250278254046645e-06,4.209490578996084e-12,3.122879608272582e-08,3.093936209880364e-08
0.021304687499999996,2.392768052190827,-52.17834540769459,1819.399450881067,0.1783749358013714,0.015581118228727328,0.03623026707997729,0.15795405508208457,0.0013126770357131268,0.044262851280477036,0.04205839055938709,0.6909196847552552,0.004626847077059364,0.0018053921852458758,0.004399234069392706,2.7164590577754814e-05,4.639054563457879e-07,1.2863019529587136e-06,3.5172583070526463e-06,2.175775154371444e-05,2.5028535728949826e-06,0.00044113737057962013,2.3660543273556134e-05,0.00017791743223165895,3.0182189450224635e-06,3.6315365790865417e-07,5.794762862422796e-06,1.254009534569001e-07,3.995814760750167e-05,3.340088700814553e-06,4.087198512641365e-05,6.340227954282959e-07,2.7444691329217578e-06,4.225786984087992e-06,2.6554432581502398e-05,2.0232289295718316e-07,1.1095556052654098e-07,3.9660116168155856e-08,2.9095390846351352e-08,3.054083040565856e-08,6.686790736744284e-09,1.4789933408965932e-05,3.4592715212193092e-09,8.127767335379788e-08,1.007376861047047e-08,6.79044800751061e-09,2.8718677808847894e-06,9.606193547145127e-10,4.244822388037503e-09,4.712483797278503e-08,5.007244054997546e-09,3.739681786659e-07,4.412577063628736e-08,0.0,1.1370110679559846e-09,4.599613017250853e-09,2.4025793278267107e-07,3.4775046315371545e-06,4.175424446701569e-12,3.142678354731695e-08,3.114428452229179e-08
0.021310546874999996,2.4000313950231997,65.75463501830522,1825.2711458902086,0.17783511023320692,0.015336298245819245,0.03511693699902099,0.1586062101192811,0.0011096680644111948,0.0438605450706216,0.042899757484832816,0.6910751471153771,0.0047608953812273164,0.0019005540740111438,0.004595081587754241,2.442860312532988e-05,4.4290639277064257e-07,1.2630786150013799e-06,3.2739394628493376e-06,1.9415053969969125e-05,2.2515534401447247e-06,0.00038009016569748126,2.137825003503393e-05,0.00015591749741432424,2.712230894034734e-06,3.0346504253956615e-07,4.90408048687355e-06,1.1599054718839185e-07,3.4926686241058625e-05,2.840490222578315e-06,3.334493289468993e-05,4.6101330043898724e-07,1.9337339631601255e-06,3.815331926337578e-06,2.3130029896572882e-05,1.8347154113801848e-07,1.0947077784872928e-07,3.951547612150797e-08,2.822733150494609e-08,2.911048452002143e-08,6.913142460053489e-09,1.5110723929373912e-05,3.32384285004411e-09,8.305652285220868e-08,1.0020338297012315e-08,6.944485134904943e-09,2.7970316747428754e-06,8.132334094784254e-10,3.867746457363208e-09,4.41534752003673e-08,5.010977389823052e-09,3.6040735459572586e-07,4.412920468471847e-08,0.0,7.323749260022183e-10,2.8131378515330202e-09,1.998099516176952e-07,2.824589560371901e-06,4.0808238752922365e-12,3.1477995249962415e-08,3.1205435182467523e-08
0.021316406249999996,2.4066621312471472,177.95584373902648,1830.6862158690788,0.17734514627357745,0.01509736585697656,0.03407256361831314,0.15920117563975847,0.0009352229281429332,0.043427612574809225,0.04372732926107951,0.6912322687983813,0.004888529033219275,0.0019932320141172358,0.004784524799157764,2.2021378838292003e-05,4.2502334240682365e-07,1.2240124142214987e-06,3.0153826341220205e-06,1.7190917690159387e-05,2.009243500952046e-06,0.00032589080997328697,1.9165703565788532e-05,0.0001358963980886677,2.418675639491988e-06,2.534762510383653e-07,4.1370715677515245e-06,1.0604122796777128e-07,3.029889033629882e-05,2.393547397944626e-06,2.7031242392052325e-05,3.3224694372265463e-07,1.352717279229188e-06,3.4142449663751713e-06,2.003163975442165e-05,1.6481126983284014e-07,1.070846200258644e-07,3.9207650185003355e-08,2.7307662100411154e-08,2.7697830802880428e-08,7.1293792355853155e-09,1.542433999891016e-05,3.2138924603394982e-09,8.479603189019336e-08,9.936055366690012e-09,7.048293451786031e-09,2.7152964779187376e-06,6.811155920224378e-10,3.493497564831578e-09,4.118122058495153e-08,4.990071141459627e-09,3.4652574642826086e-07,4.390838216422568e-08,0.0,4.652958647532478e-10,1.7029602864898129e-09,1.6493337773874392e-07,2.2785407013314178e-06,3.932593333342485e-12,3.1388410119793614e-08,3.112836627828316e-08
0.021322265624999996,2.4127224425337497,283.5664040186474,1835.6893927922363,0.17689968815844548,0.014865613851286463,0.033093858664988096,0.1597428357630344,0.000785950510310084,0.04296904785477222,0.04454023370248317,0.6913904897034657,0.005009592033939797,0.002082839240718025,0.004966839228109501,1.991574238264261e-05,4.0988931134417174e-07,1.1714255058774116e-06,2.7497626640752402e-06,1.511176041355413e-05,1.7795156605093223e-06,0.0002781524066084113,1.7054593058809323e-05,0.00011782654895209603,2.1413622529950776e-06,2.1162691981850638e-07,3.4793674793879453e-06,9.588138137500767e-08,2.6096205594794402e-05,1.9995807505546894e-06,2.1782245321082702e-05,2.37479703734546e-07,9.399447644769206e-07,3.029408263154013e-06,1.7253097586949964e-05,1.4671579789797494e-07,1.0393203797723182e-07,3.874826706913731e-08,2.6347791088481513e-08,2.6310172685562283e-08,7.335224722380214e-09,1.573022993220056e-05,3.1261004192527453e-09,8.649129019447295e-08,9.823125999928237e-09,7.103189463858417e-09,2.6278349084144334e-06,5.650688024737926e-10,3.129402655760182e-09,3.824110025582868e-08,4.945979679140337e-09,3.3244265902155883e-07,4.3477230033608236e-08,0.0,2.9180721167157793e-10,1.0209860560898573e-09,1.3517873686450686e-07,1.8262193092081677e-06,3.739507491287179e-12,3.116693475464753e-08,3.09215246263324e-08
0.021328124999999996,2.418271485250119,381.93049796309447,1840.3231398963103,0.1764937685038107,0.014642128185320442,0.032177461749891736,0.16023500597425738,0.0006587249372694548,0.042489625961140205,0.04533768971313764,0.691549292855958,0.005123992713542618,0.002168869997152521,0.00514145346094347,1.808335645952497e-05,3.971487022076536e-07,1.1079549919851107e-06,2.4842994604042785e-06,1.3194870435803972e-05,1.5649649795140973e-06,0.0002364111923295771,1.506920792214971e-05,0.00010164753367483861,1.8830102328335692e-06,1.765954361564979e-07,2.9177039594059216e-06,8.579837222077048e-08,2.23242202291291e-05,1.6569769976670345e-06,1.745449074111219e-05,1.684578459810496e-07,6.490736562154778e-07,2.6662039653107775e-06,1.4782238584171928e-05,1.2948660080054524e-07,1.0015735718799328e-07,3.815099447662749e-08,2.535863283667496e-08,2.4953863899142946e-08,7.53052201060962e-09,1.6027959073392238e-05,3.0573882933949763e-09,8.813773283686573e-08,9.684168348812375e-09,7.111669096791805e-09,2.5358166020242554e-06,4.6497127596354086e-10,2.7813727666652677e-09,3.5362318092663536e-08,4.88053808199891e-09,3.1826949892799784e-07,4.285308651933624e-08,0.0,1.8079098148057368e-10,6.065854520641082e-10,1.1004742804806463e-07,1.4548772153774365e-06,3.5114127640582163e-12,3.082480838511601e-08,3.059567979536285e-08
0.021333984374999997,2.423364801311168,472.5892031236394,1844.6272281251418,0.17612282206383972,0.01442778695241288,0.03131998601919148,0.16068139613090454,0.0005506955733498207,0.04199384005932109,0.046119010262401415,0.6917082047590465,0.005231697638407201,0.002250906300800394,0.005307946144757496,1.649579144654104e-05,3.864654180341917e-07,1.0363588840013435e-06,2.2250508435369958e-06,1.1449435063417753e-05,1.3672638328348472e-06,0.00020015760947587332,1.3226581907402704e-05,8.727179099184015e-05,1.6453312794355147e-06,1.472709449679425e-07,2.4399472405596253e-06,7.602990541961529e-08,1.897540508154039e-05,1.3627069013484817e-06,1.391374208896408e-05,1.1866862586701692e-07,4.456456484574736e-07,2.3285143848938043e-06,1.2602301998362508e-05,1.1335030854308088e-07,9.590595685310616e-08,3.7430946333589125e-08,2.4350412053851074e-08,2.3634295194761607e-08,7.71521941301077e-09,1.6317207071700085e-05,3.004937528162465e-09,8.973122359930769e-08,9.522100399715828e-09,7.077154123872717e-09,2.4403767393636863e-06,3.800141850103447e-10,2.4538797936277485e-09,3.2569889708866754e-08,4.795864282934071e-09,3.041084552009007e-07,4.205580024244105e-08,0.0,1.107413483387101e-10,3.57331683955423e-10,8.902061796622453e-08,1.152546966505769e-06,3.258460920057948e-12,3.03749594524806e-08,3.016330038510632e-08
0.021339843749999997,2.428053912732636,555.268146549993,1848.6384490634227,0.17578268977427547,0.014223265413439908,0.03051805826981574,0.16108558131249087,0.00045928829297352795,0.04148585524570822,0.046883603541384246,0.69186679513427,0.00533272535399349,0.0023286205277466307,0.005466038288902112,1.5125375331866037e-05,3.7752879925644765e-07,9.593455457007662e-07,1.9768242483953502e-06,9.87780526986197e-06,1.1872730171562552e-06,0.00016886239708221483,1.1537011424246855e-05,7.459078066752711e-05,1.429149306231895e-06,1.227241449911915e-07,2.0350934874706437e-06,6.676063279232579e-08,1.603199083127167e-05,1.1128017661620923e-06,1.103753567048932e-05,8.306875751298791e-08,3.0436257595216565e-07,2.018809217855587e-06,1.069326631256707e-05,9.846121705754218e-08,9.13173674939632e-08,3.660410325216918e-08,2.3332520396542624e-08,2.235590870846852e-08,7.889356300223681e-09,1.6597761890943293e-05,2.966199925852251e-09,9.126812220965951e-08,9.340027043522467e-09,7.003730160192451e-09,2.34259071917036e-06,3.0893046249380316e-10,2.1500196726105696e-09,2.988448129898843e-08,4.694261218262235e-09,2.900516124895291e-07,4.110683038726809e-08,0.0,6.711602974466672e-11,2.0883464701345098e-10,7.158291341151001e-08,9.082967419510734e-07,2.9904469660246133e-12,2.9831363904493284e-08,2.9637927611313922e-08
0.021345703124999997,2.432386086340086,629.8612479482376,1852.3904540128597,0.17546961401152364,0.014029046074450475,0.029768353367000004,0.1614509799880144,0.00038219964267334955,0.040969478315521383,0.04763097242166734,0.6920246761443298,0.005427140154182944,0.0024017742355330277,0.005615581918333804,1.3945828527251121e-05,3.7005737986449976e-07,8.794372181499872e-07,1.7431877796865157e-06,8.476851153880107e-06,1.02517333816307e-06,0.00014199747461833293,1.0004840555756983e-05,6.348116995522005e-05,1.2345422878356624e-06,1.021793661164635e-07,1.6932458959491937e-06,5.812310754551546e-08,1.3468756265221781e-05,9.027638498712718e-07,8.716527440570231e-06,5.7818541869957714e-08,2.0686741409523717e-07,1.7382966182216352e-06,9.033058972941925e-06,8.490766928893084e-08,8.652003272677843e-08,3.568677543230515e-08,2.2313422710152987e-08,2.1122235349817524e-08,8.053049486380364e-09,1.686951130331986e-05,2.93890031460043e-09,9.274533364981208e-08,9.141132877706101e-09,6.895896272265825e-09,2.2434550804257246e-06,2.501948982434381e-10,1.8716398646106933e-09,2.732243102137803e-08,4.5781247387881315e-09,2.761804635728957e-07,4.002840138610824e-08,0.0,4.027605539939389e-11,1.2114928930615538e-10,5.724048562486888e-08,7.123692586270719e-07,2.716296048916765e-12,2.9208446948886097e-08,2.90335869838504e-08
